word_id,word,variants,ja,audio,audio_out
w_goldfish,goldfish,,金魚,goldfish.mp3,済
w_gone,gone,,go（行く）の過去分詞,gone.mp3,済
w_gonna,gonna,,〜するつもり（going toのくだけた言い方）,gonna.mp3,済
w_good,good,,よい、上手な,good.mp3,済
w_got,got,,手に入れた、〜になった,got.mp3,済
w_grab,grab,,つかむ、さっと取る,grab.mp3,済
w_grade,grade,,成績,grade.mp3,済
w_grades,grades,,grade（成績）の複数形,grades.mp3,済
w_grammar,grammar,,文法,grammar.mp3,済
w_grandfather,grandfather,,祖父、おじいさん,grandfather.mp3,済
w_grandma,grandma,,おばあちゃん,grandma.mp3,済
w_grandma_s,grandma's,,grandma（おばあちゃん）の所有格,grandma's.mp3,済
w_grandmother,grandmother,,祖母,grandmother.mp3,済
w_grandpa,grandpa,,おじいちゃん,grandpa.mp3,済
w_grandparent,grandparent,,祖父母,grandparent.mp3,済
w_grandparents,grandparents,,grandparent（祖父母）の複数形,grandparents.mp3,済
w_grape,grape,,ぶどう,grape.mp3,済
w_grapes,grapes,,grape（ぶどう）の複数形,grapes.mp3,済
w_grateful,grateful,,感謝している,grateful.mp3,済
w_great,great,,素晴らしい,great.mp3,済
w_green,green,,緑,green.mp3,済
w_grew,grew,,grow（成長する）の過去形,grew.mp3,済
w_ground,ground,,地面,ground.mp3,済
w_grow,grow,,成長する、育つ,grow.mp3,済
w_growing,growing,,grow（育つ、成長する）のing形,growing.mp3,済
w_grown,grown,,grow（成長する）の過去分詞,grown.mp3,済
w_guessed,guessed,,guess（推測する）の過去形,guessed.mp3,済
w_guitar,guitar,,ギター,guitar.mp3,済
w_gym,gym,,体育館、ジム,gym.mp3,済
w_ha,ha,,は（笑い声）,ha.mp3,済
w_had,had,,持っていた、〜した（haveの過去）,had.mp3,済
w_haha,Haha,,ははは（笑い声）,Haha.mp3,済
w_hair,hair,,髪,hair.mp3,済
w_hairstyle,hairstyle,,髪型,hairstyle.mp3,済
w_half,half,,半分,half.mp3,済
w_hall,hall,,廊下、ホール,hall.mp3,済
w_hallway,hallway,,廊下,hallway.mp3,済
w_hamburger,hamburger,,ハンバーガー,hamburger.mp3,済
w_hamburgers,hamburgers,,hamburger（ハンバーガー）の複数形,hamburgers.mp3,済
w_hand,hand,,手,hand.mp3,済
w_hands,hands,,hand（手）の複数形,hands.mp3,済
w_hang,hang,,かける、ぶら下げる,hang.mp3,済
w_hang out,hang out,,遊ぶ,hang out.mp3,済
w_happen,happen,,起こる,happen.mp3,済
w_happened,happened,,happen（起こる）の過去形,happened.mp3,済
w_happily,happily,,幸せ,happily.mp3,済
w_happy,happy,,幸せ,happy.mp3,済
w_hard,hard,,ハードに、一生懸命、厳しく,hard.mp3,済
w_harder,harder,,hard（ハードに、一生懸命、厳しく）の比較級,harder.mp3,済
w_hardest,hardest,,hard（ハードに、一生懸命、厳しく）の最上級,hardest.mp3,済
w_hardly,hardly,,ほとんど〜ない,hardly.mp3,済
w_has,has,,have（持っている）の三単現,has.mp3,済
w_hat,hat,,帽子,hat.mp3,済
w_hate,hate,,大きらい、憎む,hate.mp3,済
w_have,have,,持っている,have.mp3,済
w_haven_t,haven't,,〜していない、持っていない（have not）,haven't.mp3,済
w_having,having,,have（持っている）のing形,having.mp3,済
w_he,he,,彼,he.mp3,済
w_he_ll,he'll,,he will の短縮形（彼は〜するだろう）,he'll.mp3,済
w_he_s,he's,,彼は〜です（he is / he has）,he's.mp3,済
w_head,head,,頭,head.mp3,済
w_headache,headache,,頭痛,headache.mp3,済
w_headphones,headphones,,ヘッドフォン,headphones.mp3,済
w_healthy,healthy,,健康な,healthy.mp3,済
w_hear,hear,,聞こえる,hear.mp3,済
w_heard,heard,,hear（聞こえる）の過去形,heard.mp3,済
w_heart,heart,,心臓、心,heart.mp3,済
w_heat,heat,,温める,heat.mp3,済
w_heavy,heavy,,重い、激しい,heavy.mp3,済
w_hello,hello,,こんにちは、もしもし,hello.mp3,済
w_helmet,helmet,,ヘルメット,helmet.mp3,済
w_help,help,,助ける、手伝う,help.mp3,済
w_helped,helped,,help（助ける、手伝う）の過去形,helped.mp3,済
w_helpful,helpful,,役に立つ,helpful.mp3,済
w_helping,helping,,help（助ける、手伝う）のing形,helping.mp3,済
w_helps,helps,,help（助ける、手伝う）の三単現,helps.mp3,済
w_her,her,,彼女,her.mp3,済
w_here,here,,ここ,here.mp3,済
w_here_s,here's,,here is の短縮形（ここに〜がある）,here's.mp3,済
w_hers,hers,,かのじょのもの,hers.mp3,済
w_hey,hey,,ねえ、おい,hey.mp3,済
w_hiding,hiding,,hide（かくれる、かくす）のing形,hiding.mp3,済
w_higher,higher,,high（高い）の比較級,higher.mp3,済
w_hike,hike,,ハイキング（する）,hike.mp3,済
w_him,him,,彼を、彼に,him.mp3,済
w_his,his,,彼の、彼のもの,his.mp3,済
w_history,history,,歴史,history.mp3,済
w_hmm,hmm,,うーん,hmm.mp3,済
w_hobby,hobby,,趣味,hobby.mp3,済
w_Hokkaido,Hokkaido,,北海道,Hokkaido.mp3,済
w_home,home,,家,home.mp3,済
w_homework,homework,,宿題,homework.mp3,済
w_honestly,honestly,,正直に、正直なところ,honestly.mp3,済
w_hope,hope,,望む、希望,hope.mp3,済
w_hopes,hopes,,hope（望む、希望）の三単現,hopes.mp3,済
w_horror,horror,,恐怖、ホラー,horror.mp3,済
w_horse,horse,,馬,horse.mp3,済
w_hospital,hospital,,病院,hospital.mp3,済
w_hot,hot,,暑い,hot.mp3,済
w_hotel,hotel,,ホテル,hotel.mp3,済
w_hotels,hotels,,hotel（ホテル）の複数形,hotels.mp3,済
w_hour,hour,,時間（1時間）,hour.mp3,済
w_hours,hours,,時間,hours.mp3,済
w_house,house,,家,house.mp3,済
w_how,how,,どのように,how.mp3,済
w_How many,How many,,いくつ？,How many.mp3,済
w_how_s,How's,,How is の短縮形（〜はどう？）,How's.mp3,済
w_huge,huge,,とても大きい、巨大な,huge.mp3,済
w_huh,huh,,え？、はぁ？,huh.mp3,済
w_hundred,hundred,,100,hundred.mp3,済
w_hundreds,hundreds,,hundred（100）の複数形,hundreds.mp3,済
w_hung_out,hung out,,hang out（遊ぶ）の過去形,hung out.mp3,済
w_hungry,hungry,,お腹がすいた,hungry.mp3,済
w_hurry,hurry,,急ぐ,hurry.mp3,済
w_hurrying,hurrying,,hurry（急ぐ）のing形,hurrying.mp3,済
w_hurt,hurt,,傷つける、痛む,hurt.mp3,済
w_hurts,hurts,,hurt（傷つける、痛む）の三単現,hurts.mp3,済
w_i,I,,私,i.mp3,済
w_i_d,i'd,,I wouldまたはI hadの短縮形,i'd.mp3,済
w_i_ll,i'll,,私は〜するつもり（I will）,i'll.mp3,済
w_i_m,i'm,,私は〜です（I am）,i'm.mp3,済
w_i_ve,i've,,I haveの短縮形,i've.mp3,済
w_ice,ice,,氷,ice.mp3,済
w_icy,icy,,凍った、氷のような,icy.mp3,済
w_idea,idea,,アイディア,idea.mp3,済
w_ideas,ideas,,idea（考え、アイデア）の複数形,ideas.mp3,済
w_if,if,,もし〜なら,if.mp3,済
w_ignored,ignored,,ignore（無視する）の過去形,ignored.mp3,済
w_important,important,,大切な、重要な,important.mp3,済
w_impressive,impressive,,印象的な、すごい,impressive.mp3,済
w_improve,improve,,上達する、改善する,improve.mp3,済
w_in,in,,～の中,in.mp3,済
w_inside,inside,,中に,inside.mp3,済
w_instead,instead,,その代わりに,instead.mp3,済
w_instructions,instructions,,説明書、指示,instructions.mp3,済
w_intense,intense,,激しい、強烈な,intense.mp3,済
w_interest,interest,,興味、〜に興味を持たせる（interestingは面白い）,interest.mp3,済
w_interesting,interesting,,interest（興味、〜に興味を持たせる）のing形,interesting.mp3,済
w_into,into,,〜の中へ,into.mp3,済
w_invited,invited,,invite（招待する）の過去形,invited.mp3,済
w_is,is,,〜です、〜である（be動詞）,is.mp3,済
w_isn_t,isn't,,〜ではない（is not）,isn't.mp3,済
w_issue,issue,,問題、課題,issue.mp3,済
w_issues,issues,,issue（問題、課題）の複数形,issues.mp3,済
w_it,it,,それ,it.mp3,済
w_it_s,it's,,それは〜です（it is / it has）,it's.mp3,済
w_its,its,,それの,its.mp3,済
w_jacket,jacket,,ジャケット、上着,jacket.mp3,済
w_japan,japan,,日本,japan.mp3,済
w_Japanese,Japanese,,日本人,Japanese.mp3,済
w_job,job,,仕事,job.mp3,済
w_join,join,,参加する、加わる,join.mp3,済
w_joining,joining,,join（参加する、加わる）のing形,joining.mp3,済
w_joke,joke,,ジョーク,joke.mp3,済
w_joking,joking,,ジョークを行う,joking.mp3,済
w_juice,juice,,ジュース,juice.mp3,済
w_july,July,,7月,July.mp3,済
w_jumped,jumped,,jump（跳ぶ、ジャンプする）の過去形,jumped.mp3,済
w_just,just,,ちょうど、ただ〜だけ,just.mp3,済
w_kanji,kanji,,漢字,kanji.mp3,済
w_keep,keep,,保つ、〜し続ける,keep.mp3,済
w_keeps,keeps,,keep（保つ、〜し続ける）の三単現,keeps.mp3,済
w_kept,kept,,keep（保つ）の過去形,kept.mp3,済
w_key,key,,カギ,key.mp3,済
w_keys,keys,,key（カギ）の複数形,keys.mp3,済
w_kg,kg,,キログラム,kg.mp3,済
w_kid,kid,,子ども,kid.mp3,済
w_kids,kids,,kid（子ども）の複数形,kids.mp3,済
w_kilos,kilos,,キロ,kilos.mp3,済
w_kind,kind,,優しい,kind.mp3,済
w_kitchen,kitchen,,キッチン,kitchen.mp3,済
w_knitted,knitted,,knit（編む）の過去形,knitted.mp3,済
w_knocking,knocking,,knock（ノックする）のing形,knocking.mp3,済
w_know,know,,知っている,know.mp3,済
w_known,known,,know（知っている）の過去分詞,known.mp3,済
w_knows,knows,,know（知っている）の三単現,knows.mp3,済
w_lake,lake,,湖,lake.mp3,済
w_lakes,lakes,,lake（湖）の複数形,lakes.mp3,済
w_language,language,,言語、ことば,language.mp3,済
w_languages,languages,,language（言語、ことば）の複数形,languages.mp3,済
w_large,large,,大きい,large.mp3,済
w_last,last,,最後の、この前の、続く,last.mp3,済
w_lasted,lasted,,last（続く）の過去形,lasted.mp3,済
w_late,late,,遅い、遅れて,late.mp3,済
w_lately,lately,,最近,lately.mp3,済
w_later,later,,後で,later.mp3,済
w_laugh,laugh,,笑う,laugh.mp3,済
w_laughed,laughed,,laugh（笑う）の過去形,laughed.mp3,済
w_laughing,laughing,,laugh（笑う）のing形,laughing.mp3,済
w_leader,leader,,リーダー,leader.mp3,済
w_learn,learn,,学ぶ、覚える,learn.mp3,済
w_learning,learning,,learn（学ぶ、覚える）のing形,learning.mp3,済
w_least,least,,little（小さい、少しの）の最上級,least.mp3,済
w_leave,leave,,去る、出発する、置いていく,leave.mp3,済
w_leaves,leaves,,leave（去る、出発する、置いていく）の三単現,leaves.mp3,済
w_leaving,leaving,,leave（去る、出発する、置いていく）のing形,leaving.mp3,済
w_left,left,,去った、残した（leaveの過去）,left.mp3,済
w_leg,leg,,脚,leg.mp3,済
w_legs,legs,,leg（脚）の複数形,legs.mp3,済
w_lend,lend,,貸す,lend.mp3,済
w_less,less,,little（小さい、少しの）の比較級,less.mp3,済
w_lesson,lesson,,レッスン,lesson.mp3,済
w_lessons,lessons,,lesson（レッスン）の複数形,lessons.mp3,済
w_let,let,,〜させる,let.mp3,済
w_let_s,let's,,〜しよう（let us）,let's.mp3,済
w_letter,letter,,手紙,letter.mp3,済
w_letters,letters,,letter（手紙）の複数形,letters.mp3,済
w_libraries,libraries,,library（図書館）の複数形,libraries.mp3,済
w_library,library,,図書館,library.mp3,済
w_lie,lie,,横になる、うそをつく,lie.mp3,済
w_lies,lies,,lie（横になる、うそをつく）の三単現,lies.mp3,済
w_life,life,,人生、生活,life.mp3,済
w_lifesaver,lifesaver,,命の恩人、すごく助かるもの,lifesaver.mp3,済
w_lift,lift,,持ち上げる、リフト,lift.mp3,済
w_light,light,,明かり、電気,light.mp3,済
w_like,like,,好き、～みたい,like.mp3,済
w_likes,likes,,like（好き、～みたい）の複数形,likes.mp3,済
w_line,line,,線、列,line.mp3,済
w_lion,lion,,ライオン,lion.mp3,済
w_list,list,,リスト、一覧,list.mp3,済
w_listen,listen,,(注意して)聞く,listen.mp3,済
w_listened,listened,,listen（(注意して)聞く）の過去形,listened.mp3,済
w_listening,listening,,listen（（注意して）聞く）のing形,listening.mp3,済
w_lit,lit,,light（照らす・火をつける）の過去形,lit.mp3,済
w_little,little,,小さい、少しの,little.mp3,済
w_live,live,,住む、生きる,live.mp3,済
w_lived,lived,,live（住む、生きる）の過去形,lived.mp3,済
w_living,living,,住んでいる,living.mp3,済
w_living room,living room,,リビング,living room.mp3,済
w_locked,locked,,lock（鍵をかける）の過去形,locked.mp3,済
w_locker,locker,,ロッカー,locker.mp3,済
w_long,long,,長い,long.mp3,済
w_longer,longer,,long（長い）の比較級,longer.mp3,済
w_look,look,,見る、〜に見える,look.mp3,済
w_looked,looked,,look（見る、〜に見える）の過去形,looked.mp3,済
w_looking,looking,,look（見る、〜に見える）のing形,looking.mp3,済
w_looks,looks,,look（見る、〜に見える）の三単現,looks.mp3,済
w_lost,lost,,失った、負けた（loseの過去）,lost.mp3,済
w_lot,lot,,たくさん,lot.mp3,済
w_lots,lots,,たくさん,lots.mp3,済
w_loud,loud,,（音が）大きい、うるさい,loud.mp3,済
w_louder,louder,,loud（（音が）大きい、うるさい）の比較級,louder.mp3,済
w_loudly,loudly,,大きな声で,loudly.mp3,済
w_love,love,,大好き,love.mp3,済
w_loved,loved,,love（大好き、愛する）の過去形,loved.mp3,済
w_lovely,lovely,,すてきな、かわいらしい,lovely.mp3,済
w_loves,loves,,love（大好き）の複数形,loves.mp3,済
w_lucky,lucky,,運がいい,lucky.mp3,済
w_lunch,lunch,,ランチ,lunch.mp3,済
w_machine,machine,,機械,machine.mp3,済
w_mad,mad,,怒った、頭にきた,mad.mp3,済
w_made,made,,つくった,made.mp3,済
w_make,make,,つくる,make.mp3,済
w_makes,makes,,make（つくる）の三単現,makes.mp3,済
w_mall,mall,,ショッピングモール,mall.mp3,済
w_manager,manager,,マネージャー,manager.mp3,済
w_manga,manga,,漫画,manga.mp3,済
w_many,many,,たくさん,many.mp3,済
w_married,married,,marry（結婚する）の過去形,married.mp3,済
w_marry,marry,,結婚する,marry.mp3,済
w_mary,mary,,メアリー（人の名前）,mary.mp3,済
w_mary_s,mary's,,メアリーの,mary's.mp3,済
w_math,math,,数学,math.mp3,済
w_max,max,,最大,max.mp3,済
w_may,may,,〜かもしれない、〜してもよい,may.mp3,済
w_maybe,maybe,,たぶん,maybe.mp3,済
w_me,me,,私を、私に,me.mp3,済
w_meal,meal,,食事,meal.mp3,済
w_meals,meals,,meal（食事）の複数形,meals.mp3,済
w_mean,mean,,意味する,mean.mp3,済
w_means,means,,mean（意味する）の三単現,means.mp3,済
w_meant,meant,,mean（意味する）の過去形,meant.mp3,済
w_measure,measure,,測る,measure.mp3,済
w_mechanic,mechanic,,整備士、機械工,mechanic.mp3,済
w_meet,meet,,会う,meet.mp3,済
w_meeting,meeting,,meet（会う）のing形,meeting.mp3,済
w_message,message,,メッセージ,message.mp3,済
w_middle,middle,,真ん中,middle.mp3,済
w_midnight,midnight,,真夜中,midnight.mp3,済
w_might,might,,〜かもしれない,might.mp3,済
w_milk,milk,,牛乳,milk.mp3,済
w_million,million,,百万,million.mp3,済
w_mind,mind,,心、気持ち、気にする,mind.mp3,済
w_mine,mine,,わたしのもの,mine.mp3,済
w_minute,minute,,分,minute.mp3,済
w_minutes,minutes,,分,minutes.mp3,済
w_miss,miss,,逃す、〜がいなくて寂しい,miss.mp3,済
w_missing,missing,,見当たらない、行方不明の,missing.mp3,済
w_mistake,mistake,,間違い、ミス,mistake.mp3,済
w_mistakes,mistakes,,mistake（間違い、ミス）の複数形,mistakes.mp3,済
w_mix,mix,,混ぜる,mix.mp3,済
w_mixed,mixed,,mix（混ぜる）の過去形,mixed.mp3,済
w_mom,mom,,お母さん,mom.mp3,済
w_mom_s,mom's,,mom（お母さん）の所有格、またはmom is の短縮形,mom's.mp3,済
w_Monday,Monday,,月曜日,Monday.mp3,済
w_mondays,Mondays,,Monday（月曜日）の複数形,Mondays.mp3,済
w_money,money,,お金,money.mp3,済
w_monkey,monkey,,猿,monkey.mp3,済
w_monkeys,monkeys,,monkey（猿）の複数形,monkeys.mp3,済
w_monster,monster,,モンスター,monster.mp3,済
w_month,month,,月（つき）,month.mp3,済
w_mood,mood,,気分,mood.mp3,済
w_more,more,,もっと、より多くの,more.mp3,済
w_morning,morning,,朝,morning.mp3,済
w_most,most,,最も、ほとんどの,most.mp3,済
w_mother,mother,,母,mother.mp3,済
w_mountains,mountains,,mountain（山）の複数形,mountains.mp3,済
w_move,move,,動く、引っ越す,move.mp3,済
w_movie,movie,,映画,movie.mp3,済
w_movies,movies,,movie（映画）の複数形,movies.mp3,済
w_mr,mr,,〜さん（男性の敬称、Mr.）,mr.mp3,済
w_much,much,,たくさんの、とても,much.mp3,済
w_music,music,,音楽,music.mp3,済
w_must,must,,〜しなければならない、〜にちがいない,must.mp3,済
w_mustn_t,mustn't,,〜してはいけない（must not）,mustn't.mp3,済
w_muted,muted,,mute（消音する）の過去形,muted.mp3,済
w_my,my,,私の,my.mp3,済
w_myself,myself,,私自身,myself.mp3,済
w_mystery,mystery,,ミステリー、なぞ,mystery.mp3,済
w_name,name,,名前,name.mp3,済
w_named,named,,name（名づける）の過去形,named.mp3,済
w_names,names,,name（名前）の複数形,names.mp3,済
w_nap,nap,,昼寝,nap.mp3,済
w_natto,natto,,納豆,natto.mp3,済
w_natural,natural,,自然な,natural.mp3,済
w_near,near,,〜の近くに,near.mp3,済
w_need,need,,必要,need.mp3,済
w_needs,needs,,need（必要）の複数形,needs.mp3,済
w_nervous,nervous,,緊張,nervous.mp3,済
w_never,never,,一度も〜ない、決して〜ない,never.mp3,済
w_new,new,,新しい,new.mp3,済
w_news,news,,ニュース,news.mp3,済
w_next,next,,次の,next.mp3,済
w_nice,nice,,良い,nice.mp3,済
w_nicely,nicely,,うまく、きちんと,nicely.mp3,済
w_night,night,,夜,night.mp3,済
w_nine,nine,,9,nine.mp3,済
w_nineteen,nineteen,,19,nineteen.mp3,済
w_ninety,ninety,,90,ninety.mp3,済
w_no,no,,いいえ、〜がない,no.mp3,済
w_nobody,nobody,,誰も〜ない,nobody.mp3,済
w_nobody_s,nobody's,,誰も〜ない（nobody is）,nobody's.mp3,済
w_noise,noise,,物音、騒音,noise.mp3,済
w_noises,noises,,noise（物音、騒音）の複数形,noises.mp3,済
w_noisy,noisy,,うるさい、騒がしい,noisy.mp3,済
w_noon,noon,,正午,noon.mp3,済
w_nope,nope,,いや、ううん（No のくだけた言い方）,nope.mp3,済
w_north,north,,北,north.mp3,済
w_nose,nose,,鼻,nose.mp3,済
w_not,not,,〜ない,not.mp3,済
w_notebook,notebook,,ノート,notebook.mp3,済
w_notebooks,notebooks,,notebook（ノート）の複数形,notebooks.mp3,済
w_nothing,nothing,,何も〜ない,nothing.mp3,済
w_novel,novel,,小説,novel.mp3,済
w_now,now,,今,now.mp3,済
w_number,number,,数字、番号,number.mp3,済
w_nurse,nurse,,看護師,nurse.mp3,済
w_o'clock,o'clock,,～時,o'clock.mp3,済
w_ocean,ocean,,海、大洋,ocean.mp3,済
w_october,October,,10月,October.mp3,済
w_octopus,octopus,,タコ,octopus.mp3,済
w_of,of,,〜の,of.mp3,済
w_of course,of course,,もちろん,of course.mp3,済
w_off,off,,離れて、（スイッチが）切れて,off.mp3,済
w_office,office,,オフィス、事務所,office.mp3,済
w_often,often,,しばしば、よく,often.mp3,済
w_oh,oh,,ああ、おお,oh.mp3,済
w_ok,OK,,オーケー、いいよ,OK.mp3,済
w_okay,okay,,オーケー、いいよ,okay.mp3,済
w_old,old,,古い、年をとった,old.mp3,済
w_on,on,,〜の上に、（スイッチが）ついて,on.mp3,済
w_once,once,,1回、一度,once.mp3,済
w_one,one,,1,one.mp3,済
w_online,online,,オンラインで,online.mp3,済
w_only,only,,〜だけ、ただ,only.mp3,済
w_oops,oops,,おっと,oops.mp3,済
w_open,open,,開ける,open.mp3,済
w_opened,opened,,open（開ける）の過去形,opened.mp3,済
w_opens,opens,,open（開ける）の三単現,opens.mp3,済
w_or,or,,または,or.mp3,済
w_orange,orange,,オレンジ,orange.mp3,済
w_oranges,oranges,,orange（オレンジ）の複数形,oranges.mp3,済
w_order,order,,注文する、注文、順番,order.mp3,済
w_Osaka,Osaka,,大阪,Osaka.mp3,済
w_other,other,,他の,other.mp3,済
w_our,our,,私たちの,our.mp3,済
w_ours,ours,,私たちのもの,ours.mp3,済
w_out,out,,出る,out.mp3,済
w_outside,outside,,外で、外に,outside.mp3,済
w_over,over,,〜の上に、〜を越えて、終わって,over.mp3,済
w_over there,over there,,あそこ,over there.mp3,済
w_overslept,overslept,,oversleep（寝坊する）の過去形,overslept.mp3,済
w_own,own,,自分自身の,own.mp3,済
w_packed,packed,,pack（詰める）の過去形,packed.mp3,済
w_paint,paint,,（絵を）描く、ペンキを塗る,paint.mp3,済
w_painted,painted,,paint（（絵を）描く、ペンキを塗る）の過去形,painted.mp3,済
w_painting,painting,,paint（描く、ペンキを塗る）のing形,painting.mp3,済
w_pair,pair,,ペア、1組,pair.mp3,済
w_pancakes,pancakes,,pancake（パンケーキ）の複数形,pancakes.mp3,済
w_paper,paper,,紙,paper.mp3,済
w_parent,parent,,親,parent.mp3,済
w_parents,parents,,parent（親）の複数形,parents.mp3,済
w_park,park,,公園、駐車する,park.mp3,済
w_parks,parks,,park（公園）の複数形,parks.mp3,済
w_party,party,,パーティー,party.mp3,済
w_pass,pass,,渡す、通る、合格する,pass.mp3,済
w_passed,passed,,pass（渡す、通る、合格する）の過去形,passed.mp3,済
w_past,past,,（時を）過ぎて、過去,past.mp3,済
w_pasta,pasta,,パスタ,pasta.mp3,済
w_pay,pay,,払う,pay.mp3,済
w_pays,pays,,pay（払う）の三単現,pays.mp3,済
w_peaceful,peaceful,,平和な、穏やかな,peaceful.mp3,済
w_pen,pen,,ペン,pen.mp3,済
w_pencil,pencil,,鉛筆,pencil.mp3,済
w_pencils,pencils,,pencil（鉛筆）の複数形,pencils.mp3,済
w_pens,pens,,pen（ペン）の複数形,pens.mp3,済
w_people,people,,人々,people.mp3,済
w_perfect,perfect,,完璧な,perfect.mp3,済
w_performance,performance,,演技、公演、成績,performance.mp3,済
w_person,person,,人,person.mp3,済
w_phone,phone,,電話,phone.mp3,済
w_photo,photo,,写真,photo.mp3,済
w_photos,photos,,photo（写真）の複数形,photos.mp3,済
w_piano,piano,,ピアノ,piano.mp3,済
w_pick,pick,,選ぶ、拾う,pick.mp3,済
w_picked,picked,,pick（選ぶ、拾う）の過去形,picked.mp3,済
w_picture,picture,,写真,picture.mp3,済
w_pictures,pictures,,picture（写真）の複数形,pictures.mp3,済
w_piece,piece,,一切れ、一つ,piece.mp3,済
w_pillow,pillow,,枕,pillow.mp3,済
w_pizza,pizza,,ピザ,pizza.mp3,済
w_place,place,,場所,place.mp3,済
w_plan,plan,,計画、計画する,plan.mp3,済
w_plane,plane,,飛行機,plane.mp3,済
w_plant,plant,,植物、植える,plant.mp3,済
w_planted,planted,,plant（植える）の過去形,planted.mp3,済
w_plates,plates,,plate（皿）の複数形,plates.mp3,済
w_play,play,,プレイする,play.mp3,済
w_played,played,,play（プレイする）の過去形,played.mp3,済
w_playground,playground,,遊び場、公園,playground.mp3,済
w_playing,playing,,play（プレイする）のing形,playing.mp3,済
w_plays,plays,,play（プレイする）の三単現,plays.mp3,済
w_please,please,,お願いします,please.mp3,済
w_plenty,plenty,,たくさん、十分,plenty.mp3,済
w_pm,pm,,午後,pm.mp3,済
w_pocket,pocket,,ポケット,pocket.mp3,済
w_point,point,,点、要点、指さす,point.mp3,済
w_points,points,,point（点、要点、指さす）の複数形,points.mp3,済
w_police,police,,警察,police.mp3,済
w_pool,pool,,プール,pool.mp3,済
w_poor,poor,,貧しい、かわいそうな、下手な,poor.mp3,済
w_pop,pop,,ポップ,pop.mp3,済
w_popular,popular,,人気のある,popular.mp3,済
w_possible,possible,,可能な,possible.mp3,済
w_possibly,possibly,,もしかすると、ひょっとして,possibly.mp3,済
w_poster,poster,,ポスター,poster.mp3,済
w_potato,potato,,じゃがいも,potato.mp3,済
w_potatoes,potatoes,,potato（じゃがいも）の複数形,potatoes.mp3,済
w_practice,practice,,練習する、練習,practice.mp3,済
w_practiced,practiced,,practice（練習する、練習）の過去形,practiced.mp3,済
w_practices,practices,,practice（練習する、練習）の三単現,practices.mp3,済
w_practicing,practicing,,practice（練習する）のing形,practicing.mp3,済
w_praise,praise,,ほめる,praise.mp3,済
w_praised,praised,,praise（ほめる）の過去形,praised.mp3,済
w_prefer,prefer,,〜のほうが好き,prefer.mp3,済
w_prepare,prepare,,準備する,prepare.mp3,済
w_present,present,,プレゼント、贈り物、現在の,present.mp3,済
w_pretty,pretty,,かなり,pretty.mp3,済
w_price,price,,値段、価格,price.mp3,済
w_principal,principal,,校長,principal.mp3,済
w_pro,pro,,プロ,pro.mp3,済
w_probably,probably,,たぶん、おそらく,probably.mp3,済
w_problem,problem,,問題,problem.mp3,済
w_project,project,,プロジェクト、課題,project.mp3,済
w_promise,promise,,約束する、約束,promise.mp3,済
w_protect,protect,,守る,protect.mp3,済
w_pull,pull,,引く,pull.mp3,済
w_purpose,purpose,,目的（on purpose で「わざと」）,purpose.mp3,済
w_push,push,,押す,push.mp3,済
w_put,put,,置く,put.mp3,済
w_putting,putting,,put（置く）のing形,putting.mp3,済
w_puzzle,puzzle,,パズル,puzzle.mp3,済
w_question,question,,質問,question.mp3,済
w_quick,quick,,速い、すばやい,quick.mp3,済
w_quiet,quiet,,静か,quiet.mp3,済
w_race,race,,レース、競争,race.mp3,済
w_racing,racing,,race（競争する）のing形、（心臓が）ドキドキする,racing.mp3,済
w_rain,rain,,雨、雨が降る,rain.mp3,済
w_rainbow,rainbow,,虹,rainbow.mp3,済
w_rained,rained,,rain（雨、雨が降る）の過去形,rained.mp3,済
w_raining,raining,,rain（雨、雨が降る）のing形,raining.mp3,済
w_rains,rains,,rain（雨、雨が降る）の複数形,rains.mp3,済
w_rainy,rainy,,雨の,rainy.mp3,済
w_raise,raise,,上げる、持ち上げる,raise.mp3,済
w_ramen,ramen,,ラーメン,ramen.mp3,済
w_ran,ran,,走った,ran.mp3,済
w_rang,rang,,ring（鳴る）の過去形,rang.mp3,済
w_rated,rated,,rate（評価する）の過去形,rated.mp3,済
w_reach,reach,,届く、着く、手を伸ばす,reach.mp3,済
w_read,read,,読む,read.mp3,済
w_reading,reading,,read（読む）のing形,reading.mp3,済
w_reads,reads,,read（読む）の三単現,reads.mp3,済
w_ready,ready,,準備できた状態,ready.mp3,済
w_real,real,,本当の、本物の,real.mp3,済
w_really,really,,本当に,really.mp3,済
w_recipe,recipe,,レシピ、作り方,recipe.mp3,済
w_recommend,recommend,,すすめる、推薦する,recommend.mp3,済
w_red,red,,赤,red.mp3,済
w_refrigerator,refrigerator,,冷蔵庫,refrigerator.mp3,済
w_relax,relax,,リラックスする,relax.mp3,済
w_relaxing,relaxing,,relax（リラックスする）のing形,relaxing.mp3,済
w_release,release,,発売する、公開する,release.mp3,済
w_released,released,,release（発売する、公開する）の過去形,released.mp3,済
w_remember,remember,,覚えている、思い出す,remember.mp3,済
w_remembering,remembering,,remember（覚えている、思い出す）のing形,remembering.mp3,済
w_remembers,remembers,,remember（覚えている、思い出す）の三単現,remembers.mp3,済
w_remind,remind,,思い出させる,remind.mp3,済
w_reminds,reminds,,remind（思い出させる）の三単現,reminds.mp3,済
w_reply,reply,,返事（する）,reply.mp3,済
w_report,report,,レポート、報告する,report.mp3,済
w_rest,rest,,休む、休憩、残り,rest.mp3,済
